Id,reference
10226,78.9
10227,65.411
10228,48.382
10229,7.228
10230,74.717
10231,76.914
10232,85.441
10233,45.591
10234,77.622
10235,49.357
10236,-1.1217
10237,85.064
10238,73.287
10239,29.146
10240,25.838
10241,47.667
10242,84.16
10243,36.075
10244,62.914
10245,32.483
10246,50.582
10247,48.063
10248,47.723
10249,80.618
10250,65.039
10251,48.392
10252,41.438
10253,52.33
10254,57.435
10255,50.198
10256,14.774
10257,45.015
10258,73.778
10259,86.49
10260,75.709
10261,78.655
10262,66.428
10263,16.398
10264,44.509
10265,40.584
10266,3.5852
10267,34.431
10268,32.907
10269,47.309
10270,47.77
10271,44.865
10272,70.397
10273,27.513
10274,24.58
10275,10.415
10276,49.914
10277,49.347
10278,72.849
10279,38.401
10280,63.125
10281,62.394
10282,67.083
10283,26.602
10284,38.067
10285,33.063
10286,42.962
10287,50.47
10288,78.523
10289,74.779
10290,43.072
10291,71.564
10292,25.032
10293,7.9953
10294,54.955
10295,55.399
10296,51.522
10297,35.313
10298,52.489
10299,35.756
10300,27.399
10301,59.311
10302,80.348
10303,36.765
10304,54.518
10305,67.532
10306,79.13
10307,10.429
10308,91.37
10309,86.104
10310,35.279
10311,82.422
10312,46.705
10313,53.09
10314,7.7067
10315,60.53
10316,84.085
10317,72.4
10318,33.317
10319,64.135
10320,81.67
10321,65.389
10322,27.73
10323,27.642
10324,45.239
10325,65.304
10326,58.334
10327,46.46
10328,51.495
10329,74.518
10330,44.183
10331,86.183
10332,45.475
10333,20.6
10334,41.391
10335,63.887
10336,60.039
10337,29.911
10338,29.453
10339,34.546
10340,64.477
10341,67.751
10342,76.096
10343,25.119
10344,56.326
10345,82.959
10346,46.69
10347,31.132
10348,45.678
10349,16.501
10350,31.33
10351,75.947
10352,73.46
10353,67.393
10354,64.461
10355,34.248
10356,18.434
10357,23.206
10358,69.533
10359,53.988
10360,23.073
10361,53.352
10362,36.011
10363,77.741
10364,43.072
10365,48.191
10366,36.872
10367,45.611
10368,24.093
10369,47.012
10370,75.012
10371,44
10372,10.679
10373,44.776
10374,65.515
10375,74.221
10376,32.263
10377,54.869
10378,59.487
10379,24.866
10380,53.64
10381,42.561
10382,40.113
10383,67.38
10384,10.343
10385,38.026
10386,80.122
10387,-1.0407
10388,33.448
10389,79.65
10390,49.458
10391,77.514
10392,10.557
10393,35.72
10394,50.122
10395,68.324
10396,65.659
10397,84.844
10398,77.657
10399,28.957
10400,36.199
10401,39.559
10402,19.651
10403,34.871
10404,88.735
10405,20.421
10406,82.55
10407,91.344
10408,36.517
10409,67.611
10410,28.187
10411,79.235
10412,43.508
10413,55.784
10414,46.211
10415,24.052
10416,14.248
10417,50.046
10418,40
10419,33.223
10420,50.592
10421,79.395
10422,35.733
10423,42.185
10424,40.57
10425,61.975
10426,45.746
10427,59.265
10428,36.236
10429,72.884
10430,65.26
10431,54.582
10432,27.346
10433,20.442
10434,20.941
10435,70.937
10436,43.036
10437,78.031
10438,28.312
10439,80.431
10440,57.778
10441,39.355
10442,19.124
10443,42
10444,41.726
10445,85.587
10446,65.648
10447,27.073
10448,71.325
10449,89.102
10450,50.546
10451,32.046
10452,41.074
10453,43.258
10454,79.283
10455,83.695
10456,16.119
10457,59.42
10458,49.161
10459,52.717
10460,35.866
10461,75.484
10462,45.769
10463,48.233
10464,41.4
10465,22.978
10466,64.162
10467,45.148
10468,44.58
10469,42.006
10470,87.359
10471,64.364
10472,59.494
10473,41.645
10474,51.084
10475,52.226
10476,59.038
10477,77.244
10478,31.059
10479,49.494
10480,48.242
10481,55.366
10482,15.866
10483,22.869
10484,58.242
10485,58.715
10486,79.466
10487,13.689
10488,43.073
10489,63.528
10490,76.174
10491,35.654
10492,26.347
10493,68.712
10494,32.123
10495,45.263
10496,15.757
10497,15.487
10498,36.973
10499,80.959
10500,40.267
10501,30.096
10502,38.248
10503,0.77293
10504,80.246
10505,35.486
10506,39.518
10507,78.257
10508,66.558
10509,82.452
10510,57.769
10511,54.37
10512,32.966
10513,47.544
10514,73.378
10515,39.862
10516,86.951
10517,30.234
10518,49.298
10519,32.503
10520,75.574
10521,76.383
10522,22.967
10523,60.799
10524,32.976
10525,30.738
10526,52.543
10527,77.226
10528,78.724
10529,65.299
10530,44.234
10531,54.861
10532,91.86
10533,50.014
10534,86.982
10535,18.838
10536,59.416
10537,40.856
10538,40.779
10539,12.309
10540,55.595
10541,24.874
10542,75.389
10543,86.8
10544,46.878
10545,66.754
10546,36.517
10547,17.089
10548,72.034
10549,41.585
10550,37.238
10551,45.74
10552,31.943
10553,17.777
10554,54.634
10555,17.546
10556,31.335
10557,38.523
10558,32.592
10559,54.005
10560,41.51
10561,19.809
10562,32.518
10563,28.293
10564,26.323
10565,49.337
10566,57.889
10567,78.855
10568,46.001
10569,44.752
10570,86.734
10571,32.108
10572,72.868
10573,44.91
10574,8.3476
10575,81.334
10576,79.179
10577,63.12
10578,34.894
10579,65.571
10580,10.048
10581,7.6659
10582,43.71
10583,26.696
10584,59.193
10585,79.917
10586,82.222
10587,55.799
10588,17.999
10589,25.212
10590,50.061
10591,11.612
10592,52.135
10593,48.749
10594,79.705
10595,32.318
10596,70.261
10597,43.547
10598,38.705
10599,3.6481
10600,73.484
10601,47.024
10602,28.107
10603,51.734
10604,71.689
10605,70.138
10606,43.695
10607,37.176
10608,58.921
10609,74.999
10610,37.684
10611,65.149
10612,36.736
10613,35.044
10614,45.59
10615,55.946
10616,39.27
10617,47.519
10618,46.502
10619,9.4156
10620,60.031
10621,65.31
10622,43.8
10623,37.016
10624,44.351
10625,11.968
10626,11.943
10627,31.822
10628,79.584
10629,45.098
10630,44.762
10631,36.003
10632,44.409
10633,30.846
10634,55.107
10635,88.785
10636,43.511
10637,62.812
10638,16.667
10639,27.722
10640,73.397
10641,13.233
10642,82.186
10643,85.528
10644,49.927
10645,45.277
10646,62.773
10647,38.472
10648,21.891
10649,44.886
10650,80.042
10651,35.97
10652,35.891
10653,32.868
10654,38.769
10655,63.935
10656,22.057
10657,21.354
10658,16.97
10659,30.127
10660,30.336
10661,46.221
10662,48.686
10663,15.854
10664,29.65
10665,38.359
10666,34.54
10667,60.956
10668,71.896
10669,34.523
10670,30.128
10671,45.502
10672,38.367
10673,40.016
10674,15.658
10675,33.795
10676,50.593
10677,46.243
10678,74.582
10679,46.344
10680,20.84
10681,78.459
10682,83.084
10683,71.958
10684,32.151
10685,28.561
10686,30.278
10687,30.555
10688,26.593
10689,70.643
10690,44.011
10691,23.345
10692,19.515
10693,39.903
10694,59.546
10695,43.691
10696,67.162
10697,24.208
10698,41.349
10699,73.01
10700,25.592
10701,78.02
10702,23.682
10703,41.582
10704,56.193
10705,8.0196
10706,37.353
10707,58.055
10708,83.543
10709,29.871
10710,73.523
10711,54.872
10712,85.087
10713,24.356
10714,85.494
10715,37.916
10716,30.932
10717,80.719
10718,74.294
10719,35.457
10720,67.044
10721,61.471
10722,37.316
10723,25.953
10724,40.473
10725,44.817
10726,58.46
10727,7.467
10728,79.942
10729,59.422
10730,63.188
10731,37.713
10732,38.988
10733,53.7
10734,39.147
10735,21.873
10736,72.271
10737,45.437
10738,44.528
10739,24.858
10740,8.2723
10741,40.685
10742,68.013
10743,81.224
10744,39.967
10745,28.153
10746,34.533
10747,67.907
10748,43.659
10749,25.699
10750,32.959
10751,59.288
10752,19.921
10753,69.933
10754,74.796
10755,55.665
10756,63.624
10757,30.837
10758,34.893
10759,62.982
10760,50.271
10761,55.22
10762,37.606
10763,61.695
10764,10.437
10765,54.233
10766,84.671
10767,70.393
10768,25.821
10769,69.083
10770,23.388
10771,25.648
10772,60.269
10773,28.819
10774,70.111
10775,26.211
10776,32.811
10777,47.218
10778,26.747
10779,32.031
10780,53.333
10781,7.3717
10782,66.895
10783,66.535
10784,65.677
10785,39.738
10786,57.832
10787,7.8783
10788,42.531
10789,48.932
10790,28.481
10791,38.257
10792,19.868
10793,37.902
10794,26.146
10795,76.777
10796,53.977
10797,31.657
10798,22.715
10799,46.586
10800,19.181
10801,72.886
10802,61.236
10803,60.994
10804,36.35
10805,17.15
10806,56.2
10807,24.232
10808,62.691
10809,37.487
10810,35.537
10811,-1.0112
10812,23.513
10813,41.288
10814,86.489
10815,24.341
10816,32.598
10817,22.197
10818,84.977
10819,76.693
10820,53.79
10821,20.142
10822,42.172
10823,52.402
10824,63.333
10825,11.091
10826,73.884
10827,35.092
10828,45.293
10829,34.12
10830,72.579
10831,30.011
10832,40.284
10833,33.16
10834,7.0828
10835,56.993
10836,30.614
10837,70.193
10838,36.483
10839,70.019
10840,29.443
10841,41.089
10842,35.968
10843,59.039
10844,41.343
10845,30.934
10846,77.105
10847,9.6649
10848,25.126
10849,32.967
10850,86.922
10851,67.428
10852,9.5276
10853,41.489
10854,42.984
10855,46.418
10856,43.965
10857,55.844
10858,50.386
10859,26.143
10860,42.005
10861,40.667
10862,51
10863,37.969
10864,56.942
10865,14.647
10866,66.46
10867,15.942
10868,50.115
10869,43.533
10870,86.87
10871,37.268
10872,54.185
10873,13.553
10874,66.004
10875,54.41
10876,77.988
10877,67.2
10878,32.523
10879,42.087
10880,72.576
10881,45.146
10882,35.31
10883,10.271
10884,50.045
10885,76.239
10886,45.746
10887,76.382
10888,59.339
10889,29.059
10890,2.9281
10891,26.718
10892,59.517
10893,79.538
10894,75.929
10895,11.649
10896,17.601
10897,35.092
10898,8.3844
10899,8.9358
10900,76.601
10901,78.938
10902,85.487
10903,76.434
10904,51.073
10905,24.739
10906,31.545
10907,54.084
10908,77.733
10909,25.689
10910,58.069
10911,80.122
10912,39.072
10913,53.407
10914,86.686
10915,74.576
10916,25.075
10917,36.525
10918,68.379
10919,31.857
10920,33.401
10921,46.983
10922,56.137
10923,66.294
10924,55.264
10925,49.502
10926,17.74
10927,36.86
10928,78.212
10929,44.751
10930,36.633
10931,40.925
10932,88.287
10933,66.522
10934,38.132
10935,8.538
10936,55.898
10937,42.142
10938,22.662
10939,52.193
10940,8.2426
10941,70.584
10942,61.431
10943,44.377
10944,67.279
10945,7.7569
10946,63.127
10947,9.2179
10948,28.155
10949,24.132
10950,66.361
10951,83.354
10952,61.406
10953,43.727
10954,39.139
10955,33.263
10956,58.971
10957,64.126
10958,32.845
10959,21.192
10960,78.929
10961,27.269
10962,71.414
10963,47.355
10964,81.04
10965,42.132
10966,9.9891
10967,22.72
10968,69.503
10969,78.888
10970,11.601
10971,70.354
10972,83.19
10973,49.721
10974,72.085
10975,79.512
10976,10.238
10977,94.345
10978,75.363
10979,89.665
10980,88.694
10981,45.988
10982,69.722
10983,37.459
10984,19.085
10985,41.584
10986,63.956
10987,24.178
10988,80.083
10989,77.88
10990,28.679
10991,56.115
10992,75.69
10993,51.586
10994,47.206
10995,70.754
10996,43.104
10997,75.494
10998,13.083
10999,83.058
11000,51.368
11001,32.975
11002,23.213
11003,24.867
11004,47.924
11005,52.485
11006,21.803
11007,16.296
11008,29.494
11009,17.92
11010,48.55
11011,38.856
11012,42.805
11013,74.523
11014,66.829
11015,85.844
11016,81.12
11017,1.7168
11018,76.824
11019,40.477
11020,-0.28748
11021,25.159
11022,49.296
11023,58.263
11024,41.934
11025,52.176
11026,33.281
11027,54.035
11028,36.906
11029,75.255
11030,64.854
11031,32.939
11032,37.658
11033,34.337
11034,64.266
11035,15.815
11036,7.562
11037,11.52
11038,12.892
11039,89.715
11040,36.897
11041,13.695
11042,38.021
11043,64.258
11044,47.049
11045,41.639
11046,64.924
11047,51.504
11048,11.251
11049,43.397
11050,49.822
11051,43.324
11052,21.442
11053,47.386
11054,51.267
11055,81.453
11056,43.041
11057,29.723
11058,42.692
11059,45.408
11060,77.342
11061,6.3561
11062,33.745
11063,14.635
11064,44.69
11065,51.624
11066,15.723
11067,31.377
11068,21.045
11069,67.599
11070,11.921
11071,29.353
11072,48.294
11073,35.838
11074,47.364
11075,46.103
11076,36.092
11077,84.063
11078,68.494
11079,68.194
11080,59.923
11081,75.947
11082,24.397
11083,7.5094
11084,48.645
11085,22.431
11086,71.77
11087,36.018
11088,14.302
11089,23.948
11090,26.761
11091,36.1
11092,39.356
11093,70.752
11094,35.508
11095,79.017
11096,78.124
11097,14.828
11098,35.964
11099,32.502
11100,54.705
11101,46.711
11102,40.298
11103,31.594
11104,68.349
11105,72.967
11106,29.461
11107,68.151
11108,79.214
11109,87.348
11110,41.184
11111,65.833
11112,46.266
11113,42.136
11114,30.944
11115,81.331
11116,76.55
11117,89.24
11118,22.474
11119,67.569
11120,51.008
11121,52.361
11122,47.641
11123,41.336
11124,19.222
11125,47.898
11126,70.545
11127,52.14
11128,78.947
11129,63.225
11130,20.041
11131,82.12
11132,58.933
11133,16.606
11134,72.583
11135,68.103
11136,43.85
11137,60.715
11138,38.358
11139,72.689
11140,58.823
11141,30.205
11142,77.578
11143,21.507
11144,35.997
11145,5.8229
11146,43.567
11147,22.423
11148,74.482
11149,8.1256
11150,48.519
11151,79.385
11152,54.391
11153,53.875
11154,42.62
11155,36.776
11156,69.424
11157,49.388
11158,13.681
11159,66.271
11160,23.194
11161,19.714
11162,45.177
11163,30.91
11164,29.2
11165,18.607
11166,73.862
11167,37.064
11168,46.697
11169,42.435
11170,39.904
11171,35.83
11172,77.736
11173,50.118
11174,52.947
11175,38.514
11176,38.304
11177,40.837
11178,49.366
11179,63.051
11180,43.736
11181,14.836
11182,82.764
11183,51.604
11184,64.584
11185,61.814
11186,90.518
11187,31.527
11188,54.677
11189,53.868
11190,31.125
11191,38.124
11192,45.654
11193,4.8964
11194,16.968
11195,45.249
11196,42.295
11197,24.223
11198,42.712
11199,43.906
11200,49.461
11201,30.452
11202,30.123
11203,41.794
11204,11.416
11205,26.087
11206,16.628
11207,59.464
11208,48.958
11209,10.105
11210,26.881
11211,75.306
11212,43.014
11213,28.899
11214,80.719
11215,6.2788
11216,21.401
11217,67.99
11218,40.614
11219,49.952
11220,37.808
11221,64.444
11222,37.983
11223,47.809
11224,84.505
11225,60.36
11226,43.741
11227,78.325
11228,41.791
11229,73.534
11230,66.453
11231,2.9302
11232,82.027
11233,76.026
11234,12.842
11235,52.356
11236,56.942
11237,62.95
11238,19.013
11239,81.275
11240,59.216
11241,85.573
11242,49.141
11243,36.669
11244,51.024
11245,70.373
11246,70.128
11247,19.185
11248,49.73
11249,52.548
11250,23.262
11251,70.375
11252,32.439
11253,68.57
11254,33.539
11255,65.86
11256,79.406
11257,87.256
11258,61.036
11259,67.789
11260,76.941
11261,55.744
11262,59.617
11263,64.42
11264,66.112
11265,53.842
11266,36.125
11267,41.405
11268,23.182
11269,50.847
11270,39.13
11271,69.555
11272,42.968
11273,37.822
11274,12.142
11275,74.226
11276,2.2735
11277,63.35
11278,41.707
11279,22.446
11280,64.198
11281,20.565
11282,24.447
11283,76.736
11284,37.576
11285,35.282
11286,88.013
11287,69.383
11288,87.373
11289,94.903
11290,47.581
11291,43.302
11292,57.67
11293,32.76
11294,44.148
11295,80.768
11296,79.623
11297,15.843
11298,41.57
11299,79.521
11300,75.762
11301,40.293
11302,71.869
11303,51.098
11304,77.542
11305,46.208
11306,41.3
11307,36.164
11308,43.647
11309,15.772
11310,46.016
11311,66.681
11312,31.739
11313,32.81
11314,32.142
11315,37.111
11316,48.79
11317,31.675
11318,37.475
11319,56.148
11320,44.561
11321,7.9431
11322,46.886
11323,51.058
11324,52.639
11325,52.119
11326,28.847
11327,18.758
11328,87.389
11329,37.97
11330,9.3609
11331,38.217
11332,12.935
11333,40.602
11334,69.366
11335,79.776
11336,77.005
11337,33.988
11338,13.004
11339,81.78
11340,73.161
11341,68.476
11342,37.391
11343,59.39
11344,35.152
11345,54.038
11346,62.782
11347,30.49
11348,52.962
11349,25.971
11350,81.116
11351,27.818
11352,13.576
11353,62.53
11354,43.026
11355,65.98
11356,55.164
11357,53.497
11358,37.419
11359,50.288
11360,30.424
11361,82.671
11362,89.828
11363,42.369
11364,15.969
11365,38.513
11366,43.837
11367,47.867
11368,45.782
11369,72.882
11370,80.11
11371,56.949
11372,71.885
11373,46.074
11374,81.915
11375,44.576
11376,44.07
11377,59.753
11378,47.474
11379,43.985
11380,36.372
11381,-5.5232
11382,69.742
11383,45.052
11384,55.759
11385,85.237
11386,56.328
11387,27.187
11388,79.246
11389,38.967
11390,20.468
11391,19.792
11392,64.237
11393,68.305
11394,81.258
11395,43.517
11396,28.052
11397,48.871
11398,25.973
11399,32.584
11400,71.835
11401,57.175
11402,21.794
11403,75.59
11404,37.308
11405,84.544
11406,74.4
11407,32.335
11408,33.929
11409,67.067
11410,45.175
11411,62.848
11412,73.817
11413,46.357
11414,6.0958
11415,44.385
11416,34.04
11417,58.066
11418,41.864
11419,76.261
11420,30.236
11421,44.594
11422,12.507
11423,45.016
11424,10.153
11425,38.028
11426,77.683
11427,31.161
11428,27.959
11429,65.117
11430,55.432
11431,24.797
11432,76.414
11433,64.398
11434,41.496
11435,40.286
11436,69.625
11437,12.234
11438,51.516
11439,50.569
11440,59.55
11441,59.493
11442,68.813
11443,0.10234
11444,46.697
11445,43.709
11446,56.226
11447,66.526
11448,45.526
11449,48.184
11450,60.859
11451,54.873
11452,65.525
11453,26.491
11454,29.331
11455,33.287
11456,79.071
11457,59.317
11458,35.453
11459,78.618
11460,45.519
11461,37.042
11462,5.6083
11463,49.987
11464,23.384
11465,58.31
11466,66.607
11467,10.737
11468,38.45
11469,78.785
11470,35.688
11471,54.657
11472,24.535
11473,38.046
11474,37.688
11475,61.719
11476,40.871
11477,13.002
11478,10.383
11479,81.691
11480,32.253
11481,36.106
11482,13.171
11483,46.355
11484,51.781
11485,24.118
11486,35.416
11487,60.361
11488,42.398
11489,64.747
11490,86.951
11491,-4.8411
11492,30.157
11493,20.39
11494,47.96
11495,42.218
11496,21.315
11497,81.39
11498,54.245
11499,38.909
11500,4.0821
11501,18.828
11502,31.59
11503,54.42
11504,54.341
11505,17.066
11506,84.462
11507,67.649
11508,31.471
11509,44.961
11510,71.026
11511,75.63
11512,44.005
11513,32.647
11514,30.857
11515,65.145
11516,86.811
11517,58.431
11518,89.096
11519,36.613
11520,25.064
11521,29.333
11522,38.61
11523,83.119
11524,45.54
11525,23.444
11526,33.638
11527,34.929
11528,53.333
11529,75.427
11530,43.831
11531,3.3709
11532,14.305
11533,21.736
11534,46.411
11535,8.0304
11536,75.283
11537,65.53
11538,50.576
11539,84.566
11540,39.354
11541,76.504
11542,26.891
11543,65.273
11544,32.181
11545,21.06
11546,11.76
11547,29.599
11548,60.373
11549,44.246
11550,78.656
11551,19.814
11552,26.005
11553,43.518
11554,44.52
11555,44.209
11556,42.706
11557,56.89
11558,63.617
11559,33.397
11560,64.817
11561,63.675
11562,35.375
11563,19.45
11564,76.068
11565,64.578
11566,11.687
11567,55.925
11568,82.024
11569,42.948
11570,65.421
11571,59.978
11572,39.339
11573,57.963
11574,54.213
11575,47.7
11576,18.406
11577,6.8718
11578,37.529
11579,54.067
11580,45.519
11581,52.792
11582,36.844
11583,35.667
11584,48.549
11585,57.235
11586,58.356
11587,47.159
11588,69.453
11589,23.284
11590,40.9
11591,65.504
11592,57.931
11593,45.362
11594,31.177
11595,47.895
11596,41.292
11597,20.49
11598,52.296
11599,42.673
11600,47.619
11601,81.009
11602,51.3
11603,30.214
11604,30.44
11605,19.091
11606,34.555
11607,12.791
11608,35.141
11609,78.287
11610,67.362
11611,16.363
11612,41.598
11613,59.243
11614,65.904
11615,50.048
11616,87.118
11617,12.332
11618,82.357
11619,73.415
11620,75.168
11621,14.88
11622,43.292
11623,35.761
11624,22.469
11625,34.214
11626,81.928
11627,8.1391
11628,40.695
11629,20.369
11630,69.103
11631,48.941
11632,43.178
11633,50.363
11634,27.44
11635,59.034
11636,48.303
11637,32.666
11638,50.875
11639,59.235
11640,52.288
11641,35
11642,75.824
11643,59.526
11644,51.125
11645,72.672
11646,40.107
11647,42.594
11648,52.025
11649,25.559
11650,68.927
11651,16.028
11652,81.89
11653,63.889
11654,56.764
11655,78.398
11656,33.442
11657,60.57
11658,26.671
11659,37.469
11660,50.064
11661,42.692
11662,32.175
11663,25.513
11664,45.985
11665,57.235
11666,66.711
11667,38.379
11668,48.341
11669,75.636
11670,67.658
11671,77.615
11672,34.846
11673,29.133
11674,50.017
11675,59.48
11676,59.763
11677,10.113
11678,21.897
11679,47.733
11680,38.397
11681,40.4
11682,36.355
11683,49.885
11684,52.794
11685,15.056
11686,59.558
11687,9.1526
11688,30.621
11689,36.159
11690,68.378
11691,68.785
11692,75.885
11693,85.841
11694,64.587
11695,57.57
11696,50.583
11697,91.614
11698,83.681
11699,25.938
11700,48.959
11701,49.523
11702,23.447
11703,24.573
11704,38.976
11705,41.792
11706,71.28
11707,54.939
11708,77.535
11709,35.91
11710,38.805
11711,21.62
11712,36.62
11713,49.148
11714,26.295
11715,35.989
11716,42.87
11717,-4.9815
11718,19.135
11719,28.068
11720,53.378
11721,52.342
11722,34.019
11723,30.952
11724,27.477
11725,20.807
11726,68.344
11727,39.76
11728,36.293
11729,84.209
11730,28.466
11731,74.441
11732,5.7906
11733,59.116
11734,22.296
11735,62.5
11736,35.58
11737,53.626
11738,32.822
11739,92.416
11740,34.437
11741,52.73
11742,14.82
11743,45.009
11744,67.282
11745,49.653
11746,8.3912
11747,78.379
11748,21.191
11749,37.097
11750,3.9793
11751,32.73
11752,39.744
11753,84.125
11754,42.942
11755,41.049
11756,46.068
11757,39.833
11758,51.01
11759,61.717
11760,82.174
11761,30.889
11762,86.417
11763,48.542
11764,9.0471
11765,66.162
11766,19.036
11767,37.315
11768,33.767
11769,54.94
11770,23.29
11771,27.28
11772,32.969
11773,46.1
11774,58.756
11775,52.308
11776,43.232
11777,43.864
11778,55.877
11779,80.06
11780,68.755
11781,31.079
11782,45.702
11783,37.89
11784,70.092
11785,48.394
11786,44.027
11787,43.108
11788,87.433
11789,42.303
11790,36.047
11791,32.516
11792,51.081
11793,34.068
11794,28.857
11795,60.318
11796,28.031
11797,22.405
11798,49.813
11799,32.061
11800,53.454
11801,84.626
11802,26.842
11803,85.465
11804,77.923
11805,20.55
11806,63.244
11807,39.416
11808,13.955
11809,28.321
11810,37.316
11811,34.253
11812,20.283
11813,42.387
11814,29.131
11815,25.034
11816,57.308
11817,55.26
11818,85.262
11819,50.916
11820,32.618
11821,72.967
11822,75.872
11823,46.586
11824,15.794
11825,84.864
11826,68.988
11827,15.341
11828,53.617
11829,13.337
11830,75.998
11831,8.0635
11832,37.528
11833,43.655
11834,53.571
11835,10.748
11836,45.863
11837,74.825
11838,53.661
11839,32.466
11840,9.648
11841,65.851
11842,38.283
11843,29.105
11844,39.262
11845,43.116
11846,73.443
11847,87.406
11848,60.541
11849,17.85
11850,25.547
11851,22.31
11852,45.036
11853,70.595
11854,76.798
11855,50.913
11856,88.367
11857,62.185
11858,45.721
11859,56.542
11860,4.849
11861,87.531
11862,5.4827
11863,34.307
11864,46.06
11865,47.067
11866,40.187
11867,32.922
11868,60.151
11869,36.489
11870,84.375
11871,42.085
11872,64.997
11873,74.267
11874,85.655
11875,59.869
11876,15.183
11877,44.832
11878,22.117
11879,40.887
11880,30.888
11881,46.534
11882,53.401
11883,85.6
11884,53.033
11885,51.887
11886,28.865
11887,33.886
11888,21.833
11889,42.834
11890,20.659
11891,48.485
11892,42.439
11893,69.496
11894,56.088
11895,62.537
11896,22.589
11897,45.463
11898,38.628
11899,38.953
11900,27.56
11901,76.11
11902,61.814
11903,52.383
11904,44.268
11905,40.641
11906,34.204
11907,31.055
11908,2.3951
11909,27.547
11910,40.97
11911,12.506
11912,34.134
11913,24.154
11914,37.397
11915,47.294
11916,52.081
11917,71.933
11918,23.193
11919,84.73
11920,86.789
11921,75.071
11922,79.984
11923,51.468
11924,75.741
11925,37.028
11926,33.101
11927,34.114
11928,29.708
11929,75.561
11930,84.52
11931,73.183
11932,67.956
11933,74.388
11934,38.484
11935,79.091
11936,67.377
11937,42.857
11938,51.782
11939,27.829
11940,60.003
11941,81.299
11942,52.427
11943,41.395
11944,27.16
11945,55.271
11946,23.136
11947,26.126
11948,47.262
11949,52.878
11950,66.643
11951,41.438
11952,53.697
11953,51.927
11954,27.131
11955,69.718
11956,61.345
11957,34.265
11958,44.789
11959,54.053
11960,31.567
11961,54.042
11962,73.248
11963,32.712
11964,11.829
11965,77.146
11966,63.093
11967,55.015
11968,43.029
11969,51.276
11970,42.68
11971,86.73
11972,41.053
11973,35.507
11974,35.419
11975,82.623
11976,44.904
11977,45.198
11978,31.371
11979,55.117
11980,57.444
11981,30.336
11982,10.363
11983,70.869
11984,63.082
11985,41.584
11986,53.612
11987,63.332
11988,34.277
11989,59.223
