Id,reference
10170,34.6903
10171,66.5445
10172,25.4072
10173,66.0135
10174,32.7513
10175,32.033
10176,25.4159
10177,22.4313
10178,51.3257
10179,51.5433
10180,45.4606
10181,71.4084
10182,48.2901
10183,38.065
10184,89.6193
10185,64.4308
10186,35.2631
10187,78.0663
10188,39.0212
10189,63.0319
10190,15.6124
10191,58.0975
10192,50.3923
10193,10.6099
10194,35.2806
10195,10.9511
10196,57.6955
10197,69.4774
10198,18.4817
10199,40.1112
10200,45.2552
10201,35.5395
10202,73.0697
10203,26.2683
10204,60.261
10205,32.18
10206,66.4108
10207,74.3787
10208,20.5152
10209,48.9772
10210,28.719
10211,44.8054
10212,21.2956
10213,41.3909
10214,22.7082
10215,42.3711
10216,59.4493
10217,30.483
10218,25.9984
10219,84.6261
10220,56.6488
10221,9.16055
10222,72.4985
10223,71.9592
10224,16.6991
10225,26.1692
10226,86.758
10227,71.5501
10228,40.9367
10229,18.4779
10230,78.0873
10231,72.9335
10232,87.1776
10233,39.5093
10234,84.3968
10235,42.7302
10236,12.604
10237,86.824
10238,88.7555
10239,37.4015
10240,13.7891
10241,47.58
10242,87.3145
10243,35.292
10244,69.0646
10245,34.9154
10246,52.8903
10247,44.108
10248,52.0995
10249,85.3167
10250,51.0191
10251,42.0107
10252,29.0603
10253,46.3666
10254,49.1028
10255,45.7139
10256,11.4209
10257,25.4278
10258,75.9599
10259,82.5985
10260,73.7216
10261,88.9857
10262,80.7208
10263,18.1438
10264,42.3399
10265,39.3355
10266,11.4152
10267,34.4508
10268,29.864
10269,51.7884
10270,45.2513
10271,51.4061
10272,59.0973
10273,33.5026
10274,23.3351
10275,9.37227
10276,51.3374
10277,49.6858
10278,75.0153
10279,27.564
10280,56.9002
10281,60.1988
10282,66.3641
10283,30.2965
10284,28.2609
10285,31.4334
10286,37.9534
10287,57.3985
10288,76.3984
10289,78.3591
10290,34.14
10291,92.973
10292,15.8894
10293,11.7697
10294,51.797
10295,66.8678
10296,68.4973
10297,33.2768
10298,59.3858
10299,34.4872
10300,29.0615
10301,52.0962
10302,84.756
10303,27.2116
10304,59.7766
10305,65.0832
10306,83.5375
10307,9.17752
10308,90.0393
10309,85.2178
10310,23.8591
10311,94.0212
10312,39.4308
10313,55.7575
10314,12.2767
10315,60.2403
10316,81.2997
10317,72.3095
10318,39.0347
10319,63.2083
10320,75.5493
10321,61.66
10322,28.7826
10323,31.2366
10324,41.148
10325,67.4787
10326,59.808
10327,49.3794
10328,57.069
10329,74.7924
10330,46.1062
10331,82.0215
10332,46.8022
10333,31.2619
10334,41.0274
10335,69.3423
10336,52.6043
10337,22.469
10338,17.6889
10339,27.7473
10340,57.0622
10341,74.2176
10342,82.0162
10343,26.7073
10344,67.2223
10345,85.2918
10346,52.4704
10347,31.4933
10348,51.0302
10349,13.5175
10350,12.9736
10351,70.9631
10352,86.6991
10353,69.6261
10354,70.3157
10355,36.0797
10356,20.412
10357,21.2299
10358,79.2697
10359,44.5309
10360,30.8409
10361,55.2191
10362,39.0865
10363,82.2811
10364,31.8661
10365,47.0505
10366,40.6536
10367,43.6388
10368,15.84
10369,45.867
10370,71.9002
10371,50.3128
10372,14.6865
10373,29.7789
10374,68.3196
10375,86.2504
10376,28.9823
10377,61.7493
10378,49.7164
10379,30.3948
10380,46.8205
10381,36.1158
10382,40.6669
10383,55.6248
10384,13.0655
10385,30.08
10386,79.2212
10387,17.062
10388,34.4403
10389,85.2367
10390,32.0452
10391,83.4978
10392,13.0376
10393,39.2942
10394,48.3711
10395,72.751
10396,68.8132
10397,86.1189
10398,82.7835
10399,33.0095
10400,41.0514
10401,42.7304
10402,13.7552
10403,38.8452
10404,82.9348
10405,14.5072
10406,88.756
10407,80.4411
10408,31.2064
10409,70.9334
10410,31.1751
10411,78.8756
10412,31.9821
10413,55.5749
10414,37.9518
10415,16.7514
10416,21.6737
10417,36.7972
10418,23.9409
10419,33.7784
10420,41.0721
10421,84.9484
10422,38.0586
10423,33.4957
10424,45.2962
10425,49.7251
10426,56.7089
10427,56.5892
10428,34.1244
10429,90.4711
10430,51.9251
10431,74.9912
10432,32.2825
10433,13.1589
10434,25.9343
10435,79.8608
10436,38.5495
10437,72.9151
10438,25.8021
10439,83.5161
10440,53.6295
10441,40.0133
10442,19.8906
10443,39.773
10444,42.5048
10445,84.868
10446,71.5219
10447,13.2809
10448,75.4426
10449,78.4167
10450,49.9757
10451,29.114
10452,24.2811
10453,40.5417
10454,85.8644
10455,86.055
10456,9.14524
10457,55.8904
10458,26.2915
10459,51.9233
10460,40.126
10461,79.9286
10462,55.3856
10463,37.9759
10464,44.0044
10465,21.2843
10466,63.672
10467,41.2349
10468,46.4339
10469,41.6314
10470,84.209
10471,60.8332
10472,62.7938
10473,31.0472
10474,60.3166
10475,62.9424
10476,57.8998
10477,81.7188
10478,18.2564
10479,26.8654
10480,42.3997
10481,63.5628
10482,29.52
10483,20.6991
10484,58.4989
10485,60.7009
10486,81.3364
10487,20.9972
10488,39.2675
10489,69.68
10490,79.4586
10491,29.8195
10492,36.0904
10493,65.6774
10494,36.2313
10495,32.2779
10496,17.5519
10497,17.8932
10498,26.7135
10499,77.93
10500,39.9511
10501,24.3837
10502,40.3417
10503,13.0378
10504,88.5322
10505,34.7533
10506,36.494
10507,85.1088
10508,69.6131
10509,78.4125
10510,61.3968
10511,49.76
10512,35.7364
10513,26.2586
10514,81.6191
10515,24.0796
10516,86.4428
10517,33.0312
10518,46.0887
10519,34.2364
10520,84.262
10521,84.3666
10522,15.7845
10523,61.5265
10524,29.4791
10525,30.472
10526,47.8374
10527,80.4157
10528,76.9889
10529,69.3875
10530,34.8237
10531,62.9308
10532,81.5586
10533,53.6036
10534,91.0412
10535,15.4162
10536,57.1485
10537,44.1601
10538,35.0804
10539,16.0978
10540,54.7641
10541,34.947
10542,75.6815
10543,84.5654
10544,54.5559
10545,73.6014
10546,37.9468
10547,20.5721
10548,89.6697
10549,21.0213
10550,37.5955
10551,45.0528
10552,34.0388
10553,26.74
10554,46.5742
10555,16.2154
10556,17.8933
10557,23.1592
10558,34.7944
10559,48.1207
10560,46.4567
10561,23.4381
10562,35.3997
10563,30.94
10564,24.7695
10565,53.2471
10566,62.6906
10567,90.2023
10568,41.466
10569,32.824
10570,89.042
10571,27.7247
10572,68.6545
10573,43.6864
10574,16.8537
10575,86.4353
10576,80.2302
10577,66.5841
10578,35.9408
10579,74.7416
10580,12.2591
10581,17.5371
10582,38.961
10583,33.2809
10584,44.6426
10585,76.372
10586,72.2935
10587,68.8966
10588,27.9347
10589,14.6786
10590,27.0016
10591,11.5931
10592,55.5274
10593,48.4114
10594,81.0649
10595,33.0911
10596,33.3968
10597,42.0694
10598,34.7972
10599,11.0318
10600,65.8409
10601,30.056
10602,38.0039
10603,64.0106
10604,73.0137
10605,56.6559
10606,32.3151
10607,37.4999
10608,70.324
10609,74.5371
10610,37.3726
10611,64.5171
10612,30.7513
10613,34.258
10614,47.4233
10615,63.8533
10616,41.6038
10617,51.9903
10618,43.5341
10619,9.40352
10620,62.1051
10621,64.9956
10622,41.0956
10623,51.9451
10624,56.5535
10625,15.3824
10626,21.2078
10627,31.8464
10628,79.2651
10629,40.0821
10630,41.4496
10631,34.0225
10632,49.9947
10633,32.0582
10634,48.7807
10635,88.7243
10636,29.0686
10637,56.9746
10638,15.0172
10639,29.402
10640,77.6357
10641,9.91762
10642,81.6988
10643,89.776
10644,48.4102
10645,41.1728
10646,74.9215
10647,30.9097
10648,31.5528
10649,42.1452
10650,87.2231
10651,28.6938
10652,27.7623
10653,42.7502
10654,46.4112
10655,61.2402
10656,16.1727
10657,22.8813
10658,23.0774
10659,30.2966
10660,35.4488
10661,29.6293
10662,54.2509
10663,20.647
10664,30.8549
10665,30.2825
10666,29.5244
10667,58.2134
10668,48.9984
10669,33.1974
10670,35.0622
10671,53.6841
10672,25.9723
10673,30.8768
10674,15.2283
10675,24.3911
10676,54.993
10677,44.4442
10678,80.5114
10679,56.0048
10680,12.5312
10681,75.697
10682,87.5248
10683,62.2301
10684,23.2446
10685,30.3591
10686,27.3374
10687,25.8359
10688,35.8377
10689,65.1739
10690,39.9939
10691,24.7058
10692,21.109
10693,35.4782
10694,63.3033
10695,44.1163
10696,58.5177
10697,20.2653
10698,37.7939
10699,78.9783
10700,16.6981
10701,85.4658
10702,20.9264
10703,39.8372
10704,59.2123
10705,15.2859
10706,32.005
10707,72.8957
10708,78.8475
10709,27.5377
10710,86.4426
10711,52.2299
10712,87.2692
10713,23.449
10714,85.7752
10715,29.5362
10716,30.5727
10717,78.7578
10718,71.9356
10719,38.2067
10720,61.8063
10721,75.1678
10722,36.5744
10723,31.3133
10724,21.7296
10725,41.7909
10726,59.0216
10727,12.6717
10728,78.316
10729,48.1215
10730,53.4687
10731,31.3093
10732,51.8424
10733,28.4895
10734,39.0416
10735,20.313
10736,56.9492
10737,50.8596
10738,30.0772
10739,19.3863
10740,17.1446
10741,42.2834
10742,71.4368
10743,92.3387
10744,43.1162
10745,24.2549
10746,49.3022
10747,63.477
10748,28.4679
10749,34.5361
10750,32.6606
10751,56.1893
10752,30.1239
10753,54.7079
10754,87.5889
10755,52.173
10756,70.0422
10757,35.0109
10758,34.6788
10759,68.4669
10760,68.8823
10761,43.7354
10762,41.0809
10763,53.9858
10764,10.7433
10765,23.6899
10766,85.0556
10767,73.6119
10768,36.3973
10769,74.8162
10770,32.1463
10771,16.4229
10772,63.0065
10773,27.9296
10774,70.664
10775,16.6735
10776,38.9549
10777,47.5336
10778,31.8381
10779,22.3621
10780,47.8095
10781,10.6721
10782,70.7454
10783,65.9675
10784,59.8155
10785,24.6672
10786,65.0247
10787,14.2886
10788,43.5878
10789,58.7291
10790,32.2046
10791,33.9001
10792,18.6991
10793,35.0405
10794,33.2213
10795,83.3502
10796,57.2498
10797,30.2382
10798,21.0485
10799,41.765
10800,20.4558
10801,63.3624
10802,64.293
10803,61.4999
10804,30.2779
10805,14.6046
10806,55.1405
10807,24.3907
10808,75.9318
10809,40.3814
10810,37.5307
10811,12.348
10812,21.4221
10813,36.1737
10814,82.875
10815,26.9768
10816,33.9625
10817,30.4292
10818,75.1541
10819,87.6733
10820,53.7804
10821,19.405
10822,23.9177
10823,53.2568
10824,59.0178
10825,12.7537
10826,70.4275
10827,30.3562
10828,46.8588
10829,45.7086
10830,73.3406
10831,33.3086
10832,37.4893
10833,35.1282
10834,9.26991
10835,64.5015
10836,32.87
10837,68.1202
10838,39.4666
10839,73.475
10840,17.661
10841,45.0385
10842,36.6533
10843,54.5262
10844,31.8431
10845,25.3364
10846,80.1366
10847,9.46605
10848,32.2443
10849,35.1048
10850,86.8727
10851,71.4087
10852,9.71799
10853,27.8563
10854,39.9452
10855,49.6077
10856,49.8282
10857,49.9277
10858,56.0528
10859,35.8801
10860,44.9818
10861,42.3199
10862,48.2712
10863,43.1584
10864,58.6864
10865,25.5215
10866,76.018
10867,9.91794
10868,46.7653
10869,39.4158
10870,82.9795
10871,39.1537
10872,49.5325
10873,22.7247
10874,67.0611
10875,22.7086
10876,84.0433
10877,65.3925
10878,25.7714
10879,44.1835
10880,61.7127
10881,42.0398
10882,31.7454
10883,17.9939
10884,68.8072
10885,73.3285
10886,40.8099
10887,75.5273
10888,57.772
10889,19.9436
10890,11.862
10891,30.9974
10892,66.9372
10893,83.1364
10894,73.4556
10895,9.90663
10896,23.0166
10897,33.8929
10898,9.20477
10899,20.182
10900,80.4296
10901,77.1632
10902,82.5674
10903,85.4467
10904,30.7103
10905,21.8316
10906,31.2854
10907,54.8228
10908,83.7706
10909,19.5154
10910,61.4867
10911,80.1533
10912,28.5472
10913,50.0582
10914,88.5915
10915,93.0206
10916,32.1965
10917,38.3561
10918,79.4664
10919,39.0026
10920,24.9172
10921,45.3798
10922,61.089
10923,69.8277
10924,43.5701
10925,53.7933
10926,32.2415
10927,38.3952
10928,81.5976
10929,47.2273
10930,38.1035
10931,38.8141
10932,83.3492
10933,71.5946
10934,37.46
10935,9.38291
10936,62.3099
10937,32.109
10938,31.0013
10939,48.6138
10940,16.0616
10941,78.104
10942,56.7972
10943,36.6796
10944,72.0873
10945,9.23486
10946,67.1322
10947,14.3988
10948,20.6485
10949,22.3132
10950,63.2493
10951,86.9361
10952,55.9438
10953,40.3164
10954,26.5687
10955,34.0566
10956,26.9543
10957,72.4025
10958,26.264
10959,34.1739
10960,84.4731
10961,19.2243
10962,67.6756
10963,38.1202
10964,87.7642
10965,43.8923
10966,9.19024
10967,30.0313
10968,69.2185
10969,93.1478
10970,10.0805
10971,72.9585
10972,81.4976
10973,50.1179
10974,71.8776
10975,86.2144
10976,9.23664
10977,90.2906
10978,76.1709
10979,80.3824
10980,89.1818
10981,41.8378
10982,65.3424
10983,36.8752
10984,15.7448
10985,41.8561
10986,57.8205
10987,31.3159
10988,75.9432
10989,78.7317
10990,15.976
10991,48.1424
10992,76.3453
10993,51.1791
10994,51.0984
10995,89.5649
10996,35.9726
10997,75.8541
10998,15.7849
10999,84.1896
11000,56.0293
11001,31.7449
11002,24.8323
11003,29.2487
11004,43.8661
11005,42.944
11006,11.5888
11007,15.2385
11008,30.3357
11009,19.4203
11010,38.6323
11011,41.0784
11012,40.7187
11013,72.5675
11014,67.6844
11015,85.8888
11016,76.745
11017,13.0678
11018,78.9129
11019,40.5777
11020,28.3734
11021,18.3696
11022,44.9338
11023,59.7955
11024,36.9452
11025,44.506
11026,34.3359
11027,50.9959
11028,35.068
11029,78.09
11030,65.1136
11031,24.9851
11032,28.4205
11033,32.6217
11034,74.9547
11035,23.398
11036,13.1969
11037,12.6245
11038,15.2729
11039,90.881
11040,37.0396
11041,23.1475
11042,41.5344
11043,62.3649
11044,47.4648
11045,40.2401
11046,68.8635
11047,63.6483
11048,17.6644
11049,40.504
11050,46.0472
11051,37.2488
11052,27.8284
11053,46.2793
11054,52.053
11055,87.4485
11056,44.6943
11057,32.6761
11058,41.3971
11059,38.9605
11060,75.4554
11061,11.4888
11062,36.0189
11063,9.30274
11064,42.0456
11065,60.3341
11066,10.0381
11067,25.3148
11068,23.1809
11069,75.5501
11070,9.06815
11071,34.7474
11072,52.6471
11073,34.6157
11074,46.4333
11075,44.0052
11076,33.3337
11077,84.2475
11078,75.9378
11079,65.7437
11080,64.4838
11081,78.5036
11082,30.1412
11083,8.73013
11084,47.6366
11085,18.2152
11086,78.7738
11087,26.1392
11088,22.2853
11089,29.3201
11090,28.4165
11091,33.8565
11092,37.1635
11093,63.8762
11094,38.57
11095,78.4406
11096,79.1538
11097,19.078
11098,16.9777
11099,40.75
11100,51.4298
11101,41.8576
11102,39.1691
11103,31.7089
11104,71.8338
11105,82.8051
11106,30.6774
11107,70.676
11108,79.8574
11109,76.3622
11110,51.7877
11111,75.2394
11112,37.6936
11113,42.6451
11114,26.3143
11115,83.1824
11116,77.8648
11117,89.1373
11118,15.145
11119,75.0061
11120,69.8757
11121,54.9514
11122,53.4215
11123,48.1288
11124,31.9705
11125,41.2699
11126,79.2661
11127,53.027
11128,85.7334
11129,63.7527
11130,18.3801
11131,85.4049
11132,65.501
11133,10.5572
11134,77.467
11135,65.3809
11136,54.6539
11137,65.821
11138,23.8324
11139,71.2129
11140,57.2041
11141,31.282
11142,86.3521
11143,20.5415
11144,37.4974
11145,15.415
11146,54.7781
11147,29.2809
11148,79.1627
11149,8.63308
11150,57.6835
11151,78.8607
11152,48.2627
11153,34.0282
11154,56.1912
11155,34.6955
11156,68.2728
11157,43.5867
11158,17.8604
11159,62.0676
11160,34.5773
11161,19.8038
11162,30.8889
11163,33.7661
11164,29.4005
11165,23.3594
11166,70.4882
11167,25.1737
11168,42.6765
11169,41.2038
11170,32.1189
11171,38.9082
11172,80.5265
11173,27.4376
11174,71.4115
11175,41.4281
11176,35.2211
11177,23.764
11178,46.5673
11179,67.3688
11180,44.1913
11181,18.2215
11182,87.2782
11183,39.4574
11184,66.1847
11185,59.6751
11186,86.6285
11187,37.2051
11188,56.3428
11189,56.2092
11190,35.2409
11191,41.0398
11192,42.2244
11193,10.9347
11194,14.5586
11195,43.8783
11196,33.9054
11197,23.0071
11198,41.0773
11199,44.1593
11200,58.9871
11201,34.3662
11202,27.53
11203,29.0259
11204,11.1876
11205,21.7092
11206,16.5377
11207,59.8954
11208,55.2791
11209,17.5041
11210,29.2525
11211,77.5934
11212,42.3221
11213,30.7597
11214,80.8811
11215,11.5882
11216,9.65099
11217,78.431
11218,31.0852
11219,58.3433
11220,36.3854
11221,65.2043
11222,29.7369
11223,38.8203
11224,89.114
11225,71.753
11226,38.989
11227,74.5145
11228,46.3156
11229,75.3311
11230,63.6267
11231,12.952
11232,83.3456
11233,86.7415
11234,9.28866
11235,43.7467
11236,46.8155
11237,71.9902
11238,21.329
11239,86.093
11240,59.963
11241,89.2652
11242,44.2519
11243,25.8593
11244,59.6213
11245,73.616
11246,68.6148
11247,13.0002
11248,54.7909
11249,44.2859
11250,18.5424
11251,62.9337
11252,32.6474
11253,62.7884
11254,25.0167
11255,69.2985
11256,80.3463
11257,77.0848
11258,63.7398
11259,63.1056
11260,76.814
11261,60.2871
11262,64.7874
11263,69.1191
11264,65.1216
11265,54.526
11266,30.061
11267,38.9915
11268,16.8746
11269,49.5914
11270,35.7784
11271,77.1596
11272,48.9658
11273,29.4605
11274,13.0732
11275,83.1522
11276,12.6897
11277,60.7774
11278,47.7865
11279,23.6977
11280,70.7513
11281,22.7541
11282,20.6382
11283,82.3071
11284,39.3023
11285,45.1152
11286,90.2177
11287,84.7237
11288,75.9272
11289,83.1819
11290,32.2925
11291,39.8036
11292,52.9163
11293,27.498
11294,35.8946
11295,75.1278
11296,82.0537
11297,12.3791
11298,35.0194
11299,84.6801
11300,77.4665
11301,37.3224
11302,72.2048
11303,49.9086
11304,75.5297
11305,27.6184
11306,19.8533
11307,28.647
11308,53.7208
11309,12.5271
11310,51.3378
11311,70.8248
11312,26.7246
11313,36.8663
11314,33.1728
11315,31.6894
11316,43.7875
11317,32.8505
11318,34.465
11319,58.7812
11320,46.7319
11321,9.334
11322,41.865
11323,53.4385
11324,74.566
11325,55.4482
11326,27.9701
11327,21.4834
11328,85.408
11329,33.9568
11330,13.9581
11331,37.7593
11332,12.5639
11333,36.914
11334,77.2814
11335,82.7817
11336,70.7538
11337,32.0372
11338,14.5908
11339,76.1982
11340,74.3364
11341,62.9573
11342,38.7373
11343,50.4826
11344,31.9421
11345,46.9082
11346,52.1071
11347,29.4947
11348,56.5195
11349,18.7918
11350,80.9639
11351,19.8005
11352,10.5878
11353,57.9015
11354,46.6883
11355,70.874
11356,61.1613
11357,56.8725
11358,32.018
11359,43.3257
11360,40.9113
11361,85.6415
11362,71.9034
11363,45.2616
11364,24.0648
11365,25.254
11366,44.4287
11367,43.5748
11368,32.0744
11369,71.2774
11370,81.9161
11371,49.7474
11372,78.48
11373,45.5685
11374,94.2233
11375,38.802
11376,42.1861
11377,71.004
11378,40.8088
11379,46.2866
11380,30.7761
11381,21.8726
11382,66.1297
11383,46.9197
11384,68.9585
11385,89.2638
11386,52.6783
11387,26.7757
11388,79.8876
11389,40.7394
11390,15.8594
11391,33.4864
11392,60.7947
11393,66.6795
11394,74.4543
11395,36.5034
11396,27.9039
11397,56.8532
11398,28.8677
11399,31.9665
11400,77.3991
11401,53.4287
11402,15.8581
11403,84.5325
11404,36.7102
11405,91.6365
11406,80.9547
11407,20.5441
11408,38.2358
11409,66.4788
11410,48.4083
11411,75.7064
11412,57.8852
11413,27.1084
11414,12.0595
11415,39.3061
11416,41.7447
11417,64.9508
11418,35.8427
11419,91.9058
11420,32.3552
11421,31.0132
11422,14.0093
11423,32.9986
11424,11.3878
11425,30.1612
11426,88.5471
11427,28.9234
11428,20.7742
11429,60.4546
11430,57.186
11431,28.1247
11432,81.6933
11433,63.7917
11434,25.6579
11435,48.8577
11436,63.7817
11437,13.1401
11438,53.4957
11439,50.3361
11440,66.2488
11441,74.381
11442,77.6454
11443,12.8633
11444,32.283
11445,39.3292
11446,54.0286
11447,64.5833
11448,47.57
11449,26.2538
11450,72.0609
11451,44.5645
11452,72.4065
11453,12.2387
11454,32.0809
11455,34.1113
11456,77.5037
11457,54.1026
11458,38.3047
11459,86.7942
11460,40.3952
11461,33.7105
11462,16.1233
11463,59.4245
11464,15.5109
11465,57.2969
11466,62.8058
11467,9.23381
11468,36.1803
11469,86.7981
11470,20.2153
11471,59.5725
11472,25.6909
11473,26.8439
11474,38.9455
11475,66.9451
11476,34.7831
11477,10.9423
11478,10.7598
11479,77.767
11480,43.538
11481,30.5233
11482,8.99739
11483,39.7423
11484,50.2421
11485,15.3462
11486,23.2114
11487,67.6216
11488,24.0913
11489,66.4274
11490,91.076
11491,10.8507
11492,35.1532
11493,21.0842
11494,47.5697
11495,43.0487
11496,16.7881
11497,92.1894
11498,54.3458
11499,23.9826
11500,18.26
11501,16.8853
11502,40.9894
11503,48.0823
11504,27.2059
11505,29.0343
11506,86.3345
11507,80.7363
11508,31.2581
11509,48.8259
11510,65.1164
11511,82.3125
11512,41.2529
11513,35.979
11514,28.8281
11515,65.466
11516,87.6887
11517,57.8895
11518,85.1817
11519,20.4838
11520,31.4616
11521,22.0539
11522,42.9025
11523,84.0587
11524,44.7692
11525,17.8888
11526,35.6653
11527,27.4996
11528,55.7221
11529,72.5815
11530,23.0326
11531,19.2135
11532,16.5418
11533,19.2384
11534,47.1464
11535,10.7125
11536,79.8001
11537,73.5291
11538,54.5473
11539,89.4954
11540,43.9619
11541,78.735
11542,21.6056
11543,56.1649
11544,28.8274
11545,27.9713
11546,9.65328
11547,26.1409
11548,64.9341
11549,40.2665
11550,76.5781
11551,22.4812
11552,20.3808
11553,40.036
11554,34.5512
11555,36.1262
11556,25.1125
11557,57.074
11558,65.2787
11559,27.8694
11560,61.6937
11561,68.9387
11562,33.1397
11563,36.0195
11564,83.9156
11565,69.4395
11566,10.4964
11567,53.0405
11568,75.7141
11569,40.2493
11570,69.9737
11571,72.9024
11572,23.6564
11573,27.2453
11574,63.3822
11575,50.0248
11576,21.5351
11577,10.6105
11578,44.7484
11579,47.3992
11580,34.5223
11581,43.5958
11582,38.3869
11583,27.7183
11584,45.2186
11585,65.9715
11586,63.8463
11587,44.9647
11588,65.855
11589,30.4024
11590,24.2391
11591,68.6182
11592,50.4067
11593,26.8612
11594,17.9401
11595,27.3082
11596,31.9388
11597,25.9812
11598,41.5748
11599,45.2289
11600,38.5888
11601,80.6035
11602,46.1352
11603,21.4414
11604,31.7622
11605,30.5995
11606,36.1304
11607,13.3541
11608,35.0904
11609,80.9469
11610,57.9326
11611,16.0757
11612,41.5621
11613,26.4246
11614,59.77
11615,63.8792
11616,91.6791
11617,21.5566
11618,86.1457
11619,81.6865
11620,77.5231
11621,12.4397
11622,30.3358
11623,32.9968
11624,29.3821
11625,33.7476
11626,82.8718
11627,12.4589
11628,47.0894
11629,15.6073
11630,70.4062
11631,29.6969
11632,23.8161
11633,30.6799
11634,41.61
11635,53.2904
11636,29.0093
11637,30.121
11638,44.7998
11639,70.5612
11640,50.9888
11641,28.4838
11642,70.1132
11643,55.4894
11644,50.3826
11645,75.0185
11646,45.7392
11647,37.6526
11648,52.2012
11649,27.8092
11650,83.9219
11651,21.5824
11652,86.7359
11653,70.0892
11654,60.6157
11655,93.7515
11656,17.1655
11657,68.9171
11658,13.9817
11659,35.2802
11660,44.6037
11661,44.6433
11662,26.9516
11663,32.4414
11664,54.7353
11665,49.767
11666,65.2319
11667,35.0169
11668,29.6229
11669,79.113
11670,64.3522
11671,70.3152
11672,30.5929
11673,20.667
11674,52.5943
11675,62.1403
11676,65.307
11677,9.33781
11678,31.4834
11679,52.4268
11680,29.65
11681,26.0053
11682,31.8984
11683,56.5769
11684,56.553
11685,17.922
11686,60.9916
11687,9.31452
11688,17.8619
11689,36.5096
11690,77.5848
11691,81.4845
11692,80.7155
11693,81.5414
11694,74.6358
11695,28.9804
11696,45.0489
11697,89.131
11698,85.7415
11699,31.5111
11700,54.5295
11701,58.3492
11702,17.1779
11703,28.4382
11704,34.714
11705,43.9576
11706,67.2229
11707,29.5044
11708,57.748
11709,36.5727
11710,30.189
11711,20.4376
11712,24.2453
11713,53.6182
11714,33.5556
11715,40.0231
11716,48.4102
11717,9.90406
11718,24.0899
11719,35.0186
11720,54.4815
11721,36.0316
11722,31.1907
11723,36.1284
11724,31.481
11725,23.7533
11726,74.1356
11727,34.1375
11728,45.1283
11729,91.6082
11730,26.5107
11731,81.9182
11732,14.8794
11733,61.9069
11734,30.22
11735,66.9935
11736,36.2544
11737,54.5021
11738,34.1323
11739,84.2722
11740,27.4963
11741,25.1876
11742,12.394
11743,42.4355
11744,61.8449
11745,52.7046
11746,9.16698
11747,78.749
11748,20.608
11749,38.7931
11750,9.23915
11751,37.1494
11752,31.8996
11753,79.999
11754,43.8423
11755,37.0683
11756,51.0917
11757,39.6004
11758,50.6792
11759,59.701
11760,83.4117
11761,24.39
11762,85.7063
11763,51.0242
11764,10.2566
11765,62.9105
11766,26.9022
11767,34.9895
11768,35.2766
11769,56.5245
11770,28.2905
11771,25.635
