Id,reference
10422,35.653317
10423,42.274729
10424,40.960899
10425,62.091120
10426,45.784288
10427,58.646517
10428,36.196390
10429,73.136480
10430,65.417635
10431,54.484270
10432,27.322764
10433,19.856792
10434,21.876455
10435,70.944631
10436,43.094398
10437,77.820635
10438,28.308804
10439,80.227771
10440,57.752660
10441,39.595352
10442,18.396925
10443,41.844495
10444,41.511767
10445,85.816784
10446,65.709604
10447,27.900120
10448,71.420529
10449,89.065727
10450,50.564551
10451,32.302167
10452,41.092030
10453,43.089080
10454,79.249859
10455,83.787531
10456,16.480898
10457,59.449398
10458,49.183028
10459,52.667407
10460,36.001893
10461,75.678890
10462,45.676767
10463,48.309722
10464,41.581915
10465,22.843991
10466,64.177764
10467,45.010234
10468,44.875417
10469,41.977023
10470,87.321938
10471,64.255053
10472,59.323305
10473,41.584259
10474,50.869004
10475,52.262022
10476,58.978014
10477,77.295668
10478,30.986964
10479,49.225560
10480,48.382804
10481,55.194320
10482,15.766125
10483,22.575562
10484,58.318769
10485,58.527023
10486,79.505601
10487,13.943629
10488,43.291759
10489,63.509228
10490,76.278530
10491,34.740816
10492,26.355609
10493,68.541825
10494,32.148157
10495,45.470716
10496,16.065849
10497,15.183586
10498,36.971667
10499,81.072524
10500,40.248077
10501,29.789190
10502,37.994223
10503,0.346341
10504,80.653991
10505,35.372308
10506,39.573661
10507,78.081976
10508,66.493878
10509,82.283767
10510,57.612793
10511,54.448376
10512,32.979456
10513,47.522488
10514,73.304303
10515,39.734437
10516,86.842197
10517,29.951240
10518,49.095667
10519,32.605917
10520,75.542035
10521,76.638776
10522,22.364567
10523,60.531102
10524,33.088960
10525,30.064368
10526,52.603997
10527,77.321605
10528,78.799791
10529,65.332815
10530,44.040050
10531,54.718238
10532,91.897741
10533,50.445613
10534,87.104997
10535,19.800174
10536,59.443168
10537,40.655376
10538,40.884828
10539,12.527502
10540,55.561167
10541,25.001171
10542,75.443321
10543,86.878558
10544,47.159251
10545,66.579486
10546,38.472791
10547,16.711311
10548,72.307457
10549,41.434285
10550,37.082831
10551,45.725146
10552,31.923539
10553,18.182404
10554,54.889406
10555,17.527561
10556,32.016331
10557,38.405841
10558,32.585646
10559,53.926553
10560,41.608006
10561,22.703536
10562,32.502270
10563,28.287899
10564,26.358258
10565,49.679208
10566,57.962174
10567,79.190830
10568,46.033028
10569,44.771720
10570,86.969482
10571,32.238548
10572,72.827862
10573,45.202109
10574,8.621220
10575,81.499283
10576,79.176564
10577,63.348091
10578,35.125350
10579,65.531612
10580,10.239956
10581,7.510091
10582,42.913571
10583,26.733631
10584,59.354313
10585,79.854018
10586,82.331365
10587,55.612857
10588,17.676888
10589,24.635515
10590,49.518378
10591,11.224781
10592,51.809281
10593,48.950388
10594,79.910563
10595,31.773544
10596,71.582763
10597,43.676379
10598,39.083123
10599,3.376102
10600,73.510326
10601,48.659398
10602,27.996922
10603,51.765015
10604,71.877561
10605,70.178031
10606,43.314472
10607,37.277413
10608,59.232450
10609,75.114689
10610,37.598661
10611,65.140004
10612,36.681511
10613,35.074827
10614,45.456267
10615,55.952685
10616,39.187034
10617,47.648872
10618,46.753087
10619,9.291544
10620,60.037339
10621,65.275666
10622,43.797815
10623,37.279944
10624,44.467651
10625,11.937519
10626,11.777154
10627,31.904008
10628,79.546810
10629,45.101431
10630,44.745249
10631,36.178996
10632,44.371375
10633,30.746765
10634,55.243920
10635,88.709792
10636,43.186993
10637,62.723779
10638,17.489253
10639,27.587834
10640,73.627877
10641,13.649248
10642,82.394607
10643,85.692382
10644,49.985892
10645,45.364594
10646,62.521091
10647,38.729660
10648,21.614578
10649,44.994938
10650,80.103279
10651,36.042578
10652,35.885681
10653,32.793989
10654,38.875283
10655,64.058317
10656,21.549439
10657,21.472556
10658,17.947140
10659,29.963983
10660,30.339373
10661,46.351759
10662,49.084016
10663,15.856923
10664,29.457348
10665,38.063432
10666,34.879965
10667,61.034809
10668,71.903699
10669,34.432384
10670,30.180552
10671,45.452017
10672,37.595985
10673,40.025593
10674,15.969486
10675,32.959977
10676,50.827430
10677,46.119378
10678,74.633622
10679,46.820640
10680,20.181242
10681,78.342772
10682,83.165083
10683,71.738084
10684,31.629192
10685,28.705928
10686,30.048085
10687,30.521820
10688,26.591595
10689,70.441252
10690,43.903920
10691,23.352950
10692,19.042001
10693,39.855639
10694,59.633771
10695,43.430938
10696,67.273237
10697,24.115370
10698,41.345280
10699,73.017210
10700,25.667966
10701,77.848561
10702,23.904391
10703,41.391363
10704,56.389242
10705,7.275867
10706,37.118125
10707,57.798827
10708,83.765520
10709,30.755881
10710,73.431596
10711,54.884757
10712,85.823366
10713,24.398832
10714,85.604390
10715,37.928583
10716,30.472065
10717,80.701174
10718,74.346450
10719,35.249585
10720,66.952016
10721,61.593850
10722,37.225933
10723,26.120925
10724,40.342503
10725,44.740512
10726,58.411960
10727,7.548684
10728,79.951911
10729,59.510641
10730,63.246587
10731,37.737008
10732,39.453870
10733,54.178176
10734,39.081727
10735,21.578962
10736,72.097885
10737,45.204284
10738,44.561532
10739,24.384797
10740,8.813928
10741,40.709350
10742,68.018485
10743,81.304649
10744,40.016028
10745,28.088162
10746,34.780016
10747,67.908563
10748,43.629081
10749,25.516073
10750,33.034173
10751,59.169757
10752,21.309295
10753,70.023362
10754,74.393274
10755,55.395573
10756,63.655634
10757,30.656437
10758,34.962767
10759,63.179327
10760,50.185783
10761,55.060994
10762,37.524920
10763,61.340601
10764,9.664893
10765,57.770980
10766,85.281120
10767,70.310045
10768,25.718712
10769,69.296381
10770,23.393741
10771,24.933615
10772,60.444532
10773,28.863457
10774,70.209933
10775,26.106122
10776,32.926249
10777,47.228898
10778,26.539439
10779,31.694489
10780,53.496863
10781,6.908804
10782,66.997448
10783,66.420557
10784,65.207977
10785,40.023827
10786,57.820463
10787,7.200892
10788,42.352495
10789,48.867980
10790,27.984334
10791,38.227360
10792,19.970582
10793,37.859941
10794,26.548275
10795,77.006964
10796,54.031499
10797,31.492088
10798,21.992676
10799,46.628887
10800,19.058083
10801,73.049298
10802,61.317717
10803,61.057042
10804,37.033591
10805,16.719786
10806,55.911583
10807,24.202083
10808,62.770887
10809,37.386523
10810,35.566976
10811,-1.141634
10812,23.567048
10813,41.595115
10814,86.632587
10815,24.182532
10816,32.447698
10817,22.339436
10818,84.578958
10819,76.283468
10820,53.877381
10821,19.781182
10822,41.974627
10823,52.580104
10824,63.422415
10825,10.946692
10826,73.759271
10827,35.142664
10828,45.271307
10829,34.179382
10830,72.469260
10831,29.419747
10832,40.399858
10833,33.176093
10834,7.300148
10835,57.055372
10836,30.731004
10837,70.075376
10838,36.512329
10839,69.973582
10840,29.453069
10841,40.993078
10842,35.972101
10843,58.837197
10844,41.440011
10845,31.075803
10846,77.248521
10847,9.779418
10848,24.921228
10849,32.905186
10850,86.894311
10851,67.534306
10852,9.552087
10853,41.508593
10854,43.096821
10855,46.349002
10856,44.084290
10857,55.931622
10858,50.686163
10859,26.325150
10860,41.791878
10861,40.612721
10862,50.676448
10863,37.964746
10864,56.950015
10865,14.907784
10866,66.408910
10867,15.907535
10868,50.155672
10869,43.459645
10870,87.124748
10871,37.098565
10872,53.970688
10873,13.394973
10874,65.726077
10875,57.762731
10876,78.093510
10877,67.079359
10878,32.753218
10879,41.993625
10880,72.675221
10881,45.052462
10882,35.273715
10883,9.978721
10884,50.024776
10885,76.250936
10886,45.737477
10887,76.442526
10888,59.102923
10889,28.982827
10890,3.165914
10891,26.736659
10892,59.437635
10893,79.649191
10894,75.581534
10895,11.632633
10896,18.668469
10897,35.247916
10898,8.430400
10899,9.094355
10900,76.658706
10901,78.889619
10902,85.453131
10903,77.152726
10904,51.115373
10905,24.906401
10906,31.652494
10907,54.146877
10908,77.695454
10909,25.688047
10910,58.070604
10911,80.193877
10912,38.910742
10913,53.345167
10914,86.928095
10915,75.441577
10916,25.434590
10917,36.596034
10918,68.650758
10919,31.540439
10920,32.881222
10921,47.325210
10922,55.997133
10923,66.139887
10924,55.359778
10925,49.759406
10926,17.725604
10927,36.671012
10928,78.212780
10929,44.212747
10930,36.535539
10931,40.938918
10932,88.316426
10933,66.577678
10934,38.066813
10935,8.271334
10936,55.739070
10937,42.168423
10938,22.695308
10939,52.124949
10940,8.783568
10941,70.571560
10942,61.594840
10943,44.267800
10944,67.180665
10945,7.692392
10946,63.113534
10947,9.195412
10948,27.526272
10949,24.003981
10950,66.386636
10951,83.266573
10952,61.348065
10953,43.843051
10954,39.306931
10955,33.261013
10956,58.974371
10957,64.108503
10958,32.574270
10959,21.266738
10960,78.909350
10961,27.428347
10962,71.541632
10963,47.425407
10964,81.227265
10965,41.934137
10966,10.070534
10967,23.750772
10968,69.266093
10969,78.928892
10970,12.181419
10971,70.679651
10972,83.116896
10973,49.946692
10974,72.176404
10975,79.535316
10976,9.573176
10977,94.471903
10978,75.494829
10979,89.786450
10980,88.932930
10981,46.141647
10982,69.840681
10983,37.585268
10984,18.812553
10985,41.086993
10986,64.033051
10987,23.945487
10988,80.038679
10989,77.975463
10990,28.627124
10991,56.201316
10992,75.895439
10993,51.592716
10994,47.071382
10995,70.786267
10996,43.016348
10997,75.436628
10998,12.866676
10999,82.566180
11000,51.380958
11001,32.992267
11002,23.177248
11003,25.002193
11004,47.780748
11005,52.585467
11006,21.127390
11007,17.114092
11008,29.264762
11009,18.044233
11010,48.342293
11011,38.790539
11012,42.703257
11013,74.765670
11014,66.758903
11015,85.831171
11016,81.165604
11017,1.532191
11018,77.088093
11019,40.417868
11020,-0.224970
11021,25.534117
11022,49.214979
11023,58.537022
11024,41.785048
11025,52.230155
11026,33.268426
11027,53.671788
11028,36.825394
11029,75.124984
11030,64.614845
11031,32.841949
11032,38.218625
11033,34.185452
11034,64.260602
11035,15.342782
11036,7.495163
11037,11.571721
11038,12.857553
11039,89.638400
11040,37.129479
11041,13.470034
11042,37.989829
11043,64.419928
11044,46.898880
11045,41.875818
11046,64.738893
11047,51.338886
11048,11.615344
11049,43.523458
11050,49.956819
11051,43.238625
11052,21.768219
11053,47.268254
11054,51.513956
11055,81.361509
11056,42.666345
11057,29.652290
11058,42.734199
11059,45.317350
11060,77.418824
11061,6.148878
11062,33.199974
11063,14.334866
11064,44.542847
11065,51.826086
11066,15.661588
11067,30.348520
11068,21.249560
11069,67.735571
11070,11.519623
11071,28.741933
11072,48.316522
11073,35.898204
11074,47.811577
11075,46.124400
11076,36.126987
11077,84.229300
11078,68.692594
11079,68.118659
11080,59.938786
11081,75.971694
11082,23.663944
11083,8.269632
11084,48.419462
11085,22.888786
11086,71.901612
11087,35.320497
11088,14.653244
11089,23.515069
11090,28.156731
11091,36.117029
11092,39.228874
11093,70.714913
11094,35.572140
11095,79.096683
11096,78.205064
11097,14.280388
11098,35.538165
11099,32.288996
11100,54.876126
11101,46.721480
11102,40.545088
11103,31.512922
11104,68.247623
11105,72.781319
11106,29.143666
11107,68.155247
11108,79.274775
11109,87.428937
11110,41.658613
11111,65.916139
11112,46.475634
11113,42.307853
11114,31.032658
11115,81.251392
11116,76.389612
11117,89.221318
11118,22.711166
11119,67.386702
11120,50.918460
11121,52.061248
11122,47.413571
11123,41.367815
11124,18.808950
11125,47.876211
11126,70.565824
11127,51.791591
11128,78.755567
11129,63.296540
11130,19.779846
11131,82.295138
11132,58.968718
11133,16.426203
11134,72.593782
11135,68.081686
11136,44.277617
11137,60.594572
11138,38.725671
11139,72.763605
11140,58.757107
11141,30.581185
11142,77.338462
11143,22.374053
11144,35.943799
11145,6.046859
11146,43.580295
11147,21.952869
11148,74.512332
11149,8.785496
11150,48.893451
11151,79.495901
11152,54.974073
11153,53.692691
11154,42.901243
11155,36.964929
11156,68.999930
11157,49.470410
11158,14.194550
11159,66.376394
11160,23.312043
11161,19.937521
11162,44.873220
11163,30.898092
11164,29.268881
11165,18.932039
11166,74.104731
11167,36.337889
11168,46.894521
11169,42.550003
11170,39.953592
11171,35.893132
11172,77.816256
11173,50.005709
11174,52.960483
11175,38.543078
11176,38.326102
11177,40.847633
11178,49.327455
11179,63.035631
11180,43.699249
11181,16.375457
11182,83.161843
11183,51.687868
11184,64.527087
11185,61.966259
11186,90.391705
11187,31.462788
11188,54.911271
11189,53.787821
11190,31.280271
11191,38.343867
11192,45.591594
11193,4.900689
11194,16.467927
11195,44.879817
11196,42.325489
11197,27.056215
11198,42.592246
11199,43.846839
11200,49.845750
11201,30.438156
11202,29.845050
11203,41.898924
11204,11.954084
11205,26.267102
11206,16.494344
11207,59.411541
11208,49.055278
11209,10.103469
11210,26.635653
11211,75.583142
11212,42.922111
11213,28.744719
11214,80.661833
11215,6.144881
11216,20.814435
11217,68.018865
11218,40.121127
11219,50.050741
11220,37.759436
11221,64.607623
11222,37.923676
11223,48.036358
11224,84.500917
11225,60.455966
11226,43.760016
11227,78.323164
11228,41.590353
11229,73.554877
11230,66.464262
11231,2.649907
11232,81.932273
11233,75.605736
11234,13.041748
11235,52.103449
11236,56.978446
11237,62.995395
11238,18.827472
11239,80.818769
11240,59.088372
11241,85.806054
11242,49.222577
11243,35.968519
11244,51.341427
11245,70.274233
11246,70.109637
11247,19.174965
11248,49.808994
11249,52.514802
11250,22.804518
11251,70.539260
11252,33.357719
11253,68.528879
11254,33.471505
11255,65.766812
11256,79.428450
11257,87.242374
11258,61.150169
11259,67.607004
11260,76.423949
11261,55.750358
11262,59.565754
11263,64.275905
11264,66.062327
11265,53.894401
11266,36.002068
11267,41.452135
11268,22.641467
11269,51.055648
11270,39.073551
11271,69.681803
11272,43.243009
11273,38.137869
11274,12.957811
11275,74.212346
11276,2.541158
11277,63.182158
11278,41.641848
11279,22.110513
11280,64.068646
11281,21.517367
11282,24.218596
11283,76.780863
11284,37.706627
11285,35.256472
11286,88.057544
11287,69.388799
11288,87.454290
11289,94.913503
11290,47.663470
11291,43.306032
11292,57.534224
11293,32.757517
11294,44.138905
11295,80.764049
11296,79.645038
11297,15.329815
11298,41.515300
11299,79.513803
11300,75.674924
11301,40.232866
11302,72.004821
11303,51.183658
11304,77.693487
11305,45.793078
11306,41.236917
11307,36.422672
11308,43.050907
11309,16.104014
11310,45.937887
11311,66.578835
11312,31.350767
11313,32.770729
11314,32.382848
11315,37.155132
11316,48.934299
11317,31.626266
11318,37.677936
11319,56.168480
11320,44.538137
11321,7.878806
11322,46.752256
11323,50.951178
11324,52.430195
11325,52.143741
11326,28.429572
11327,19.229017
11328,87.408008
11329,37.893623
11330,9.724385
11331,38.288315
11332,13.377053
11333,40.520991
11334,69.209304
11335,79.712126
11336,77.081692
11337,34.418032
11338,13.514344
11339,81.695721
11340,72.953398
11341,68.469294
11342,37.489965
11343,59.466535
11344,34.958253
11345,53.937596
11346,62.785552
11347,29.638925
11348,52.913017
11349,26.578888
11350,81.399247
11351,27.601808
11352,13.845508
11353,62.637693
11354,42.964403
11355,65.995973
11356,55.201468
11357,53.708812
11358,37.466140
11359,50.015919
11360,30.367254
11361,82.682580
11362,90.258524
11363,42.264142
11364,15.729685
11365,38.721180
11366,43.525440
11367,47.954764
11368,45.969871
11369,72.770596
11370,80.058433
11371,57.084324
11372,71.957510
11373,46.162932
11374,81.972458
11375,44.625378
11376,44.131477
11377,59.641802
11378,47.370749
11379,44.017823
11380,36.700853
11381,-6.384365
11382,69.826836
11383,45.105631
11384,56.212316
11385,85.264911
11386,56.441477
11387,26.911468
11388,79.339011
11389,38.737812
11390,20.661987
11391,19.934638
11392,64.358981
11393,68.400608
11394,81.156838
11395,43.578541
11396,27.690484
11397,49.332351
11398,25.774715
11399,32.124622
11400,71.852459
11401,57.399760
11402,22.780141
11403,75.834651
11404,37.270553
11405,84.662316
11406,74.950501
11407,32.464586
11408,33.856072
11409,67.285648
11410,45.301913
11411,62.904066
11412,74.042397
11413,46.206237
11414,5.390352
11415,44.435196
11416,33.935884
11417,58.119957
11418,42.049759
11419,76.545319
11420,30.241244
11421,44.483026
11422,13.049474
11423,45.421001
11424,10.371973
11425,37.906138
11426,78.045945
11427,31.401304
11428,27.922652
11429,65.062013
11430,55.427061
11431,25.055580
11432,76.571568
11433,64.298198
11434,41.477721
11435,40.314479
11436,69.775804
11437,12.192742
11438,51.582039
11439,50.626661
11440,59.595917
11441,59.589636
11442,68.795189
11443,0.193970
11444,46.785964
11445,43.655305
11446,56.481601
11447,66.534066
11448,45.666077
11449,47.732308
11450,60.989077
11451,55.032700
11452,65.459458
11453,27.229034
11454,29.813922
11455,33.463004
11456,79.119512
11457,59.436850
11458,35.297790
11459,78.692368
11460,45.336596
11461,37.096854
11462,5.512462
11463,50.048314
11464,23.555368
11465,58.082609
11466,66.754597
11467,10.097843
11468,38.336829
11469,78.859937
11470,35.584047
11471,54.689393
11472,26.068770
11473,38.756996
11474,37.635490
11475,61.506848
11476,41.126220
11477,13.645748
11478,10.161947
11479,81.633372
11480,32.556575
11481,36.178940
11482,13.411049
11483,46.084348
11484,51.970692
11485,24.540178
11486,35.644736
11487,59.588732
11488,42.398812
11489,64.631513
11490,86.913300
11491,-3.992067
11492,30.132849
11493,19.839839
11494,48.002344
11495,42.347334
11496,21.278242
11497,80.913277
11498,54.186356
11499,38.837198
11500,3.991537
11501,19.215664
11502,31.155539
11503,54.458781
11504,54.555171
11505,17.217360
11506,84.431550
11507,67.624111
11508,31.666503
11509,45.082957
11510,70.917759
11511,75.631800
11512,44.216469
11513,32.747962
11514,30.758325
11515,64.859353
11516,86.876096
11517,58.535623
11518,88.905023
11519,36.511528
11520,25.318977
11521,29.529901
11522,38.672738
11523,83.456656
11524,45.459619
11525,23.194383
11526,33.652108
11527,35.299194
11528,53.681213
11529,75.486886
11530,43.655046
11531,4.078838
11532,13.645242
11533,22.300593
11534,46.501815
11535,7.278312
11536,75.127866
11537,65.327257
11538,50.601697
11539,84.786651
11540,39.311002
11541,76.544554
11542,26.903837
11543,65.396785
11544,32.209827
11545,20.550150
11546,11.270266
11547,29.260554
11548,60.339333
11549,44.279300
11550,78.519735
11551,22.342985
11552,28.047580
11553,43.721852
11554,44.258909
11555,44.113616
11556,42.503430
11557,56.997432
11558,63.603003
11559,32.555196
11560,64.797001
11561,63.664691
11562,35.087345
11563,19.865385
11564,75.999852
11565,64.770227
11566,11.137157
11567,55.739552
11568,81.918856
11569,42.992066
11570,65.319624
11571,59.741113
11572,39.343823
11573,61.826231
11574,54.362698
11575,47.583827
11576,18.230053
11577,6.128001
11578,37.527187
11579,53.993667
11580,45.588990
11581,52.850800
11582,36.836716
11583,35.444500
11584,48.916992
11585,57.183631
11586,58.412470
11587,47.257371
11588,69.439507
11589,23.828074
11590,40.663995
11591,65.292548
11592,57.820510
11593,45.616069
11594,31.156258
11595,47.523233
11596,41.580767
11597,20.009397
11598,52.152354
11599,42.796768
11600,47.057555
11601,80.940272
11602,51.414326
11603,29.737727
11604,30.265234
11605,20.759858
11606,34.592703
11607,12.566902
11608,34.594717
11609,78.354879
11610,67.440332
11611,16.463314
11612,41.401383
11613,59.248046
11614,65.765699
11615,50.024217
11616,87.260974
11617,13.310348
11618,82.572249
11619,73.478716
11620,75.171452
11621,14.180038
11622,43.371602
11623,36.261123
11624,22.224212
11625,34.095170
11626,81.988926
11627,7.585813
11628,40.978319
11629,19.653988
11630,69.308392
11631,48.371471
11632,43.241680
11633,52.127348
11634,27.697390
11635,59.153617
11636,47.900469
11637,32.602506
11638,50.972456
11639,59.205602
11640,52.128616
11641,34.753166
11642,75.917035
11643,59.524079
11644,51.442109
11645,72.793282
11646,40.266805
11647,42.717868
11648,52.607876
11649,25.730792
11650,68.835960
11651,16.417349
11652,81.960740
11653,63.271656
11654,56.682955
11655,78.417530
11656,33.054389
11657,60.573718
11658,27.775519
11659,37.410337
11660,49.858815
11661,42.831736
11662,32.190585
11663,25.146346
11664,46.254188
11665,57.207390
11666,66.829131
11667,38.450516
11668,47.913636
11669,75.731066
11670,67.676114
11671,77.779513
11672,34.941759
11673,29.068231
11674,50.144747
11675,59.640298
11676,59.793765
11677,10.224307
11678,21.069768
11679,48.005555
11680,38.226552
11681,40.253441
11682,36.117016
11683,49.951886
11684,52.856029
11685,15.702866
11686,59.585798
11687,8.272827
11688,30.887633
11689,36.052326
11690,68.248491
11691,68.268852
11692,76.315658
11693,86.008588
11694,64.419690
11695,57.482088
11696,50.591702
11697,91.558431
11698,83.895271
11699,26.475539
11700,49.130667
11701,49.507149
11702,23.735980
11703,24.628958
11704,38.956113
11705,42.008792
11706,71.354896
11707,54.799191
11708,77.786866
11709,35.995543
11710,38.726187
11711,21.728526
11712,37.478554
11713,49.195963
11714,25.652889
11715,36.043571
11716,43.774238
11717,-5.340707
11718,18.829431
11719,28.348709
11720,53.369533
11721,52.399224
11722,33.497641
11723,30.869437
11724,27.497964
11725,20.570149
11726,68.596569
11727,39.774088
11728,36.571040
11729,84.331017
11730,27.981946
11731,74.417508
11732,5.291626
11733,59.151768
11734,22.367157
11735,62.326402
11736,35.706793
11737,53.674120
11738,32.992229
11739,92.310786
11740,34.658067
11741,52.696217
11742,15.126070
11743,45.044549
11744,67.100108
11745,49.423159
11746,8.468843
11747,78.575994
